Time,Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Cause,Hour,Minute,Second
12:02:03,64.6,20.8,84,5,400,OFF,electrical/clothing,12,2,3
12:02:04,64.6,20.8,84,4,400,OFF,electrical/clothing,12,2,4
12:02:05,64.6,20.8,84,11,400,OFF,electrical/clothing,12,2,5
12:02:06,64.6,20.8,84,6,400,OFF,electrical/clothing,12,2,6
12:02:07,64.6,20.8,84,7,400,OFF,electrical/clothing,12,2,7
12:02:08,64.6,20.8,84,1,400,OFF,electrical/clothing,12,2,8
12:02:09,64.6,20.8,85,0,400,OFF,electrical/clothing,12,2,9
12:02:10,64.6,20.8,84,7,400,OFF,electrical/clothing,12,2,10
12:02:11,64.6,20.8,84,2,400,OFF,electrical/clothing,12,2,11
12:02:12,64.6,20.8,84,10,400,OFF,electrical/clothing,12,2,12
12:02:13,64.6,20.8,84,6,400,OFF,electrical/clothing,12,2,13
12:02:14,64.6,20.8,84,6,400,OFF,electrical/clothing,12,2,14
12:02:15,64.6,20.8,84,6,400,OFF,electrical/clothing,12,2,15
12:02:16,64.6,20.8,84,5,400,OFF,electrical/clothing,12,2,16
12:02:17,64.6,20.8,85,6,400,OFF,electrical/clothing,12,2,17
12:02:18,64.6,20.8,84,3,400,OFF,electrical/clothing,12,2,18
12:02:19,64.6,20.8,84,0,400,OFF,electrical/clothing,12,2,19
12:02:20,64.6,20.8,84,3,400,OFF,electrical/clothing,12,2,20
12:02:21,64.6,20.8,84,5,400,OFF,electrical/clothing,12,2,21
12:02:22,64.6,20.8,84,4,400,OFF,electrical/clothing,12,2,22
12:02:23,64.6,20.8,84,0,400,OFF,electrical/clothing,12,2,23
12:02:24,64.6,20.8,85,5,400,OFF,electrical/clothing,12,2,24
12:02:25,64.7,20.8,85,0,400,OFF,electrical/clothing,12,2,25
12:02:26,64.7,20.8,84,1,400,OFF,electrical/clothing,12,2,26
12:02:27,64.7,20.8,84,2,400,OFF,electrical/clothing,12,2,27
12:02:28,64.7,20.8,84,2,400,OFF,electrical/clothing,12,2,28
12:02:29,64.7,20.8,85,0,400,OFF,electrical/clothing,12,2,29
12:02:30,64.7,20.8,84,3,400,OFF,electrical/clothing,12,2,30
12:02:31,64.7,20.8,84,5,400,OFF,electrical/clothing,12,2,31
12:02:32,64.7,20.8,84,6,403,OFF,electrical/clothing,12,2,32
12:02:33,64.7,20.8,85,9,400,OFF,electrical/clothing,12,2,33
12:02:34,64.7,20.8,85,3,400,OFF,electrical/clothing,12,2,34
12:02:35,64.7,20.8,84,6,400,OFF,electrical/clothing,12,2,35
12:02:36,64.7,20.8,84,5,400,OFF,electrical/clothing,12,2,36
12:02:37,64.7,20.8,85,4,400,OFF,electrical/clothing,12,2,37
12:02:38,64.7,20.8,84,8,400,OFF,electrical/clothing,12,2,38
12:02:39,64.7,20.8,85,8,400,OFF,electrical/clothing,12,2,39
12:02:40,64.7,20.8,85,11,400,OFF,electrical/clothing,12,2,40
12:02:41,64.7,20.8,85,9,400,OFF,electrical/clothing,12,2,41
12:02:42,64.7,20.8,84,10,400,OFF,electrical/clothing,12,2,42
12:02:43,64.7,20.7,85,8,400,OFF,electrical/clothing,12,2,43
12:02:44,64.7,20.7,85,10,400,OFF,electrical/clothing,12,2,44
12:02:45,64.7,20.8,85,4,400,OFF,electrical/clothing,12,2,45
12:02:46,64.7,20.8,85,4,400,OFF,electrical/clothing,12,2,46
12:02:47,64.7,20.8,85,3,400,OFF,electrical/clothing,12,2,47
12:02:48,64.7,20.8,85,3,400,OFF,electrical/clothing,12,2,48
12:02:49,64.7,20.8,85,3,400,OFF,electrical/clothing,12,2,49
12:02:50,64.7,20.8,85,3,400,OFF,electrical/clothing,12,2,50
12:02:51,64.7,20.8,85,3,400,OFF,electrical/clothing,12,2,51
12:02:52,64.7,20.8,84,6,400,OFF,electrical/clothing,12,2,52
12:02:53,64.7,20.8,85,3,400,OFF,electrical/clothing,12,2,53
12:02:54,64.7,20.8,84,6,400,OFF,electrical/clothing,12,2,54
12:02:55,64.7,20.7,85,3,400,OFF,electrical/clothing,12,2,55
12:02:56,64.7,20.7,85,6,400,OFF,electrical/clothing,12,2,56
12:02:57,64.7,20.8,85,4,400,OFF,electrical/clothing,12,2,57
12:02:58,64.7,20.8,84,0,400,OFF,electrical/clothing,12,2,58
12:02:59,64.8,20.8,85,10,400,OFF,electrical/clothing,12,2,59
12:03:00,64.8,20.8,85,7,400,OFF,electrical/clothing,12,3,0
12:03:01,64.8,20.8,85,4,400,OFF,electrical/clothing,12,3,1
12:03:02,64.8,20.8,85,8,400,OFF,electrical/clothing,12,3,2
12:03:03,64.8,20.8,85,9,400,OFF,electrical/clothing,12,3,3
12:03:04,64.8,20.8,85,3,400,OFF,electrical/clothing,12,3,4
12:03:05,64.8,20.8,85,10,400,OFF,electrical/clothing,12,3,5
12:03:06,64.8,20.8,85,9,400,OFF,electrical/clothing,12,3,6
12:03:07,64.8,20.8,84,5,400,OFF,electrical/clothing,12,3,7
12:03:08,64.8,20.8,84,8,400,OFF,electrical/clothing,12,3,8
12:03:09,64.8,20.8,84,5,400,OFF,electrical/clothing,12,3,9
12:03:10,64.8,20.8,85,3,400,OFF,electrical/clothing,12,3,10
12:03:11,64.8,20.8,85,3,400,OFF,electrical/clothing,12,3,11
12:03:12,64.8,20.8,85,5,400,OFF,electrical/clothing,12,3,12
12:03:13,64.8,20.8,85,4,400,OFF,electrical/clothing,12,3,13
12:03:14,64.8,20.8,85,4,400,OFF,electrical/clothing,12,3,14
12:03:15,64.8,20.8,84,6,400,OFF,electrical/clothing,12,3,15
12:03:16,64.8,20.8,85,4,400,OFF,electrical/clothing,12,3,16
12:03:17,64.8,20.8,85,0,400,OFF,electrical/clothing,12,3,17
12:03:18,64.8,20.8,85,5,400,OFF,electrical/clothing,12,3,18
12:03:19,64.8,20.8,85,5,400,OFF,electrical/clothing,12,3,19
12:03:20,64.8,20.8,85,3,400,OFF,electrical/clothing,12,3,20
12:03:21,64.8,20.8,85,4,400,OFF,electrical/clothing,12,3,21
12:03:22,64.8,20.8,84,2,400,OFF,electrical/clothing,12,3,22
12:03:23,64.8,20.8,85,2,400,OFF,electrical/clothing,12,3,23
12:03:24,64.8,20.8,85,0,400,OFF,electrical/clothing,12,3,24
12:03:25,64.8,20.8,85,3,400,OFF,electrical/clothing,12,3,25
12:03:26,64.8,20.8,85,1,400,OFF,electrical/clothing,12,3,26
12:03:27,64.8,20.8,85,1,400,OFF,electrical/clothing,12,3,27
12:03:28,64.8,20.8,84,0,400,OFF,electrical/clothing,12,3,28
12:03:29,64.8,20.8,85,0,400,OFF,electrical/clothing,12,3,29
12:03:30,64.8,20.8,85,6,400,OFF,electrical/clothing,12,3,30
12:03:31,64.8,20.8,85,1,400,OFF,electrical/clothing,12,3,31
12:03:32,64.8,20.8,85,2,400,OFF,electrical/clothing,12,3,32
12:03:33,64.8,20.8,85,4,400,OFF,electrical/clothing,12,3,33
12:03:34,64.8,20.8,85,3,400,OFF,electrical/clothing,12,3,34
12:03:35,64.8,20.8,84,2,400,OFF,electrical/clothing,12,3,35
12:03:36,64.8,20.7,85,5,400,OFF,electrical/clothing,12,3,36
12:03:37,64.8,20.7,85,8,405,OFF,electrical/clothing,12,3,37
12:03:38,64.8,20.7,85,7,400,OFF,electrical/clothing,12,3,38
12:03:39,64.8,20.7,85,9,400,OFF,electrical/clothing,12,3,39
12:03:40,64.8,20.7,85,6,400,OFF,electrical/clothing,12,3,40
12:03:41,64.8,20.7,85,8,400,OFF,electrical/clothing,12,3,41
12:03:42,64.8,20.7,85,1,400,OFF,electrical/clothing,12,3,42
12:03:43,64.8,20.7,85,6,400,OFF,electrical/clothing,12,3,43
12:03:44,64.8,20.7,84,7,400,OFF,electrical/clothing,12,3,44
12:03:45,64.8,20.7,85,9,403,OFF,electrical/clothing,12,3,45
12:03:46,64.8,20.7,85,7,400,OFF,electrical/clothing,12,3,46
12:03:47,64.8,20.7,85,7,400,OFF,electrical/clothing,12,3,47
12:03:48,64.8,20.7,85,5,400,OFF,electrical/clothing,12,3,48
12:03:49,64.8,20.7,85,7,400,OFF,electrical/clothing,12,3,49
12:03:50,64.8,20.7,85,11,401,OFF,electrical/clothing,12,3,50
12:03:51,64.8,20.7,85,13,400,OFF,electrical/clothing,12,3,51
12:03:52,64.8,20.7,85,8,400,OFF,electrical/clothing,12,3,52
12:03:53,64.8,20.7,85,5,400,OFF,electrical/clothing,12,3,53
12:03:54,64.8,20.7,85,3,400,OFF,electrical/clothing,12,3,54
12:03:55,64.8,20.7,85,3,400,OFF,electrical/clothing,12,3,55
12:03:56,64.8,20.7,85,11,400,OFF,electrical/clothing,12,3,56
12:03:57,64.8,20.7,85,11,400,OFF,electrical/clothing,12,3,57
12:03:58,64.8,20.7,84,4,400,OFF,electrical/clothing,12,3,58
12:03:59,64.9,20.7,85,11,400,OFF,electrical/clothing,12,3,59
12:04:00,64.9,20.7,85,6,400,OFF,electrical/clothing,12,4,0
12:04:01,64.9,20.7,85,1,400,OFF,electrical/clothing,12,4,1
12:04:02,64.9,20.7,85,4,400,OFF,electrical/clothing,12,4,2
12:04:03,64.9,20.7,85,3,400,OFF,electrical/clothing,12,4,3
12:04:04,64.9,20.7,85,5,400,OFF,electrical/clothing,12,4,4
12:04:05,64.9,20.7,85,4,400,OFF,electrical/clothing,12,4,5
12:04:06,64.9,20.7,85,6,400,OFF,electrical/clothing,12,4,6
12:04:07,64.9,20.7,85,7,400,OFF,electrical/clothing,12,4,7
12:04:08,64.9,20.7,85,0,400,OFF,electrical/clothing,12,4,8
12:04:09,64.9,20.7,85,0,400,OFF,electrical/clothing,12,4,9
12:04:10,64.9,20.7,85,4,400,OFF,electrical/clothing,12,4,10
12:04:11,64.9,20.7,85,5,400,OFF,electrical/clothing,12,4,11
12:04:12,64.9,20.7,85,5,400,OFF,electrical/clothing,12,4,12
12:04:13,64.9,20.7,85,5,400,OFF,electrical/clothing,12,4,13
12:04:14,64.9,20.7,85,6,400,OFF,electrical/clothing,12,4,14
12:04:15,64.9,20.7,85,6,400,OFF,electrical/clothing,12,4,15
12:04:16,64.9,20.7,85,4,400,OFF,electrical/clothing,12,4,16
12:04:17,64.9,20.7,85,5,400,OFF,electrical/clothing,12,4,17
12:04:18,64.9,20.7,85,1,400,OFF,electrical/clothing,12,4,18
12:04:19,64.9,20.7,85,3,400,OFF,electrical/clothing,12,4,19
12:04:20,64.9,20.7,85,7,400,OFF,electrical/clothing,12,4,20
12:04:21,64.9,20.7,85,7,400,OFF,electrical/clothing,12,4,21
12:04:22,64.9,20.7,85,0,400,OFF,electrical/clothing,12,4,22
12:04:23,64.9,20.7,85,6,400,OFF,electrical/clothing,12,4,23
12:04:24,64.9,20.7,85,4,400,OFF,electrical/clothing,12,4,24
12:04:25,64.9,20.7,85,6,400,OFF,electrical/clothing,12,4,25
12:04:26,64.9,20.7,85,6,400,OFF,electrical/clothing,12,4,26
12:04:27,64.9,20.7,85,12,400,OFF,electrical/clothing,12,4,27
12:04:28,64.9,20.7,85,11,400,OFF,electrical/clothing,12,4,28
12:04:29,64.9,20.7,85,4,400,OFF,electrical/clothing,12,4,29
12:04:30,64.9,20.7,85,4,400,OFF,electrical/clothing,12,4,30
12:04:31,64.9,20.7,85,6,400,OFF,electrical/clothing,12,4,31
12:04:32,64.9,20.7,85,7,400,OFF,electrical/clothing,12,4,32
12:04:33,64.9,20.7,85,2,400,OFF,electrical/clothing,12,4,33
12:04:34,64.9,20.7,85,5,400,OFF,electrical/clothing,12,4,34
12:04:35,64.9,20.7,85,2,400,OFF,electrical/clothing,12,4,35
12:04:36,64.9,20.7,85,0,400,OFF,electrical/clothing,12,4,36
12:04:37,64.9,20.7,85,0,400,OFF,electrical/clothing,12,4,37
12:04:38,64.9,20.7,85,0,400,OFF,electrical/clothing,12,4,38
12:04:39,64.9,20.7,85,3,400,OFF,electrical/clothing,12,4,39
12:04:40,64.9,20.7,85,3,400,OFF,electrical/clothing,12,4,40
12:04:41,64.9,20.7,85,1,400,OFF,electrical/clothing,12,4,41
12:04:42,64.9,20.7,85,0,400,OFF,electrical/clothing,12,4,42
12:04:43,64.9,20.7,85,4,400,OFF,electrical/clothing,12,4,43
12:04:44,64.9,20.7,85,0,400,OFF,electrical/clothing,12,4,44
12:04:45,64.9,20.7,85,3,400,OFF,electrical/clothing,12,4,45
12:04:46,64.9,20.7,85,2,400,OFF,electrical/clothing,12,4,46
12:04:47,64.9,20.7,85,7,400,OFF,electrical/clothing,12,4,47
12:04:48,64.9,20.7,85,4,400,OFF,electrical/clothing,12,4,48
12:04:49,64.9,20.7,85,3,400,OFF,electrical/clothing,12,4,49
12:04:50,64.9,20.7,85,2,400,OFF,electrical/clothing,12,4,50
12:04:51,64.9,20.7,86,8,400,OFF,electrical/clothing,12,4,51
12:04:52,64.9,20.7,86,0,400,OFF,electrical/clothing,12,4,52
12:04:53,64.9,20.7,85,6,400,OFF,electrical/clothing,12,4,53
12:04:54,64.9,20.7,85,8,400,OFF,electrical/clothing,12,4,54
12:04:55,64.9,20.7,85,6,400,OFF,electrical/clothing,12,4,55
12:04:56,64.9,20.7,85,6,400,OFF,electrical/clothing,12,4,56
12:04:57,65.0,20.7,86,1,400,OFF,electrical/clothing,12,4,57
12:04:58,65.0,20.7,85,1,400,OFF,electrical/clothing,12,4,58
12:04:59,64.9,20.7,85,7,400,OFF,electrical/clothing,12,4,59
12:05:00,64.9,20.7,85,3,400,OFF,electrical/clothing,12,5,0
12:05:01,64.9,20.7,85,0,400,OFF,electrical/clothing,12,5,1
12:05:02,64.9,20.7,86,3,400,OFF,electrical/clothing,12,5,2
12:05:03,65.0,20.7,85,2,400,OFF,electrical/clothing,12,5,3
12:05:04,65.0,20.7,86,0,400,OFF,electrical/clothing,12,5,4
12:05:05,65.0,20.7,86,4,400,OFF,electrical/clothing,12,5,5
12:05:06,65.0,20.7,85,9,400,OFF,electrical/clothing,12,5,6
12:05:07,65.0,20.7,86,2,400,OFF,electrical/clothing,12,5,7
12:05:08,65.0,20.7,85,0,400,OFF,electrical/clothing,12,5,8
12:05:09,65.0,20.7,85,8,400,OFF,electrical/clothing,12,5,9
12:05:10,65.0,20.7,85,6,400,OFF,electrical/clothing,12,5,10
12:05:11,65.0,20.7,85,12,400,OFF,electrical/clothing,12,5,11
12:05:12,65.0,20.7,85,5,400,OFF,electrical/clothing,12,5,12
12:05:13,65.0,20.7,85,7,400,OFF,electrical/clothing,12,5,13
12:05:14,65.0,20.7,86,6,400,OFF,electrical/clothing,12,5,14
12:05:15,65.0,20.7,85,6,400,OFF,electrical/clothing,12,5,15
12:05:16,65.0,20.7,86,6,400,OFF,electrical/clothing,12,5,16
12:05:17,65.1,20.7,86,8,400,OFF,electrical/clothing,12,5,17
12:05:18,65.1,20.7,86,8,400,OFF,electrical/clothing,12,5,18
12:05:19,65.1,20.7,85,10,400,OFF,electrical/clothing,12,5,19
12:05:20,65.1,20.7,85,9,400,OFF,electrical/clothing,12,5,20
12:05:21,65.1,20.7,85,10,400,OFF,electrical/clothing,12,5,21
12:05:22,65.1,20.7,85,5,400,OFF,electrical/clothing,12,5,22
12:05:23,65.1,20.7,86,11,400,OFF,electrical/clothing,12,5,23
12:05:24,65.1,20.7,85,7,400,OFF,electrical/clothing,12,5,24
12:05:25,65.1,20.7,85,13,400,OFF,electrical/clothing,12,5,25
12:05:26,65.1,20.7,85,13,400,OFF,electrical/clothing,12,5,26
12:05:27,65.1,20.7,85,8,400,OFF,electrical/clothing,12,5,27
12:05:28,65.1,20.7,86,6,400,OFF,electrical/clothing,12,5,28
12:05:29,65.1,20.7,85,11,400,OFF,electrical/clothing,12,5,29
12:05:30,65.1,20.7,86,12,400,OFF,electrical/clothing,12,5,30
12:05:31,65.1,20.7,86,9,400,OFF,electrical/clothing,12,5,31
12:05:32,65.1,20.7,85,9,400,OFF,electrical/clothing,12,5,32
12:05:33,65.1,20.7,85,13,400,OFF,electrical/clothing,12,5,33
12:05:34,65.1,20.7,85,6,400,OFF,electrical/clothing,12,5,34
12:05:35,65.1,20.7,85,7,400,OFF,electrical/clothing,12,5,35
12:05:36,65.1,20.7,85,12,400,OFF,electrical/clothing,12,5,36
12:05:37,65.1,20.7,86,8,400,OFF,electrical/clothing,12,5,37
12:05:38,65.1,20.7,85,5,400,OFF,electrical/clothing,12,5,38
12:05:39,65.1,20.7,86,12,400,OFF,electrical/clothing,12,5,39
12:05:40,65.1,20.7,86,7,400,OFF,electrical/clothing,12,5,40
12:05:41,65.1,20.7,85,11,400,OFF,electrical/clothing,12,5,41
12:05:42,65.1,20.7,85,10,400,OFF,electrical/clothing,12,5,42
12:05:43,65.1,20.7,85,11,400,OFF,electrical/clothing,12,5,43
12:05:44,65.1,20.7,85,8,400,OFF,electrical/clothing,12,5,44
12:05:45,65.1,20.7,86,12,400,OFF,electrical/clothing,12,5,45
12:05:46,65.1,20.7,86,11,400,OFF,electrical/clothing,12,5,46
12:05:47,65.1,20.7,85,9,400,OFF,electrical/clothing,12,5,47
12:05:48,65.1,20.7,86,7,400,OFF,electrical/clothing,12,5,48
12:05:49,65.1,20.7,85,7,400,OFF,electrical/clothing,12,5,49
12:05:50,65.1,20.7,85,8,400,OFF,electrical/clothing,12,5,50
12:05:51,65.1,20.7,86,8,400,OFF,electrical/clothing,12,5,51
12:05:52,65.1,20.7,85,4,400,OFF,electrical/clothing,12,5,52
12:05:53,65.1,20.7,85,9,400,OFF,electrical/clothing,12,5,53
12:05:54,65.1,20.7,86,1,400,OFF,electrical/clothing,12,5,54
12:05:55,65.1,20.7,85,2,400,OFF,electrical/clothing,12,5,55
12:05:56,65.2,20.7,86,4,400,OFF,electrical/clothing,12,5,56
12:05:57,65.2,20.7,86,4,400,OFF,electrical/clothing,12,5,57
12:05:58,65.2,20.7,86,5,400,OFF,electrical/clothing,12,5,58
12:05:59,65.2,20.7,85,12,400,OFF,electrical/clothing,12,5,59
12:06:00,65.1,20.7,85,8,400,OFF,electrical/clothing,12,6,0
12:06:01,65.1,20.7,86,4,400,OFF,electrical/clothing,12,6,1
12:06:02,65.1,20.7,86,8,401,OFF,electrical/clothing,12,6,2
12:06:03,65.1,20.7,86,6,400,OFF,electrical/clothing,12,6,3
12:06:04,65.1,20.7,86,5,400,OFF,electrical/clothing,12,6,4
12:06:05,65.2,20.7,86,8,402,OFF,electrical/clothing,12,6,5
12:06:06,65.2,20.7,86,5,400,OFF,electrical/clothing,12,6,6
12:06:07,65.2,20.7,86,10,400,OFF,electrical/clothing,12,6,7
12:06:08,65.2,20.7,86,11,400,OFF,electrical/clothing,12,6,8
12:06:09,65.2,20.7,85,4,400,OFF,electrical/clothing,12,6,9
12:06:10,65.2,20.7,86,3,400,OFF,electrical/clothing,12,6,10
12:06:11,65.2,20.7,85,7,400,OFF,electrical/clothing,12,6,11
12:06:12,65.2,20.7,86,10,400,OFF,electrical/clothing,12,6,12
12:06:13,65.2,20.7,86,4,400,OFF,electrical/clothing,12,6,13
12:06:14,65.2,20.7,86,7,400,OFF,electrical/clothing,12,6,14
12:06:15,65.2,20.7,86,5,401,OFF,electrical/clothing,12,6,15
12:06:16,65.2,20.7,86,6,400,OFF,electrical/clothing,12,6,16
12:06:17,65.2,20.7,86,6,400,OFF,electrical/clothing,12,6,17
12:06:18,65.2,20.7,86,6,403,OFF,electrical/clothing,12,6,18
12:06:19,65.2,20.7,86,8,400,OFF,electrical/clothing,12,6,19
12:06:20,65.2,20.7,86,10,400,OFF,electrical/clothing,12,6,20
12:06:21,65.2,20.7,86,6,400,OFF,electrical/clothing,12,6,21
12:06:22,65.2,20.7,86,5,402,OFF,electrical/clothing,12,6,22
12:06:23,65.2,20.7,86,6,400,OFF,electrical/clothing,12,6,23
12:06:24,65.2,20.7,86,6,400,OFF,electrical/clothing,12,6,24
12:06:25,65.2,20.7,86,4,400,OFF,electrical/clothing,12,6,25
12:06:26,65.2,20.7,86,3,400,OFF,electrical/clothing,12,6,26
12:06:27,65.2,20.7,86,6,400,OFF,electrical/clothing,12,6,27
12:06:28,65.2,20.7,86,9,403,OFF,electrical/clothing,12,6,28
12:06:29,65.2,20.7,86,5,400,OFF,electrical/clothing,12,6,29
12:06:30,65.2,20.7,85,11,401,OFF,electrical/clothing,12,6,30
12:06:31,65.2,20.7,86,5,400,OFF,electrical/clothing,12,6,31
12:06:32,65.2,20.7,86,10,400,OFF,electrical/clothing,12,6,32
12:06:33,65.2,20.7,86,7,400,OFF,electrical/clothing,12,6,33
12:06:34,65.2,20.7,86,9,400,OFF,electrical/clothing,12,6,34
12:06:35,65.2,20.7,85,4,400,OFF,electrical/clothing,12,6,35
12:06:36,65.2,20.7,86,2,400,OFF,electrical/clothing,12,6,36
12:06:37,65.2,20.7,86,3,400,OFF,electrical/clothing,12,6,37
12:06:38,65.2,20.7,86,6,402,OFF,electrical/clothing,12,6,38
12:06:39,65.2,20.7,86,9,400,OFF,electrical/clothing,12,6,39
12:06:40,65.2,20.7,86,4,400,OFF,electrical/clothing,12,6,40
12:06:41,65.2,20.7,85,6,403,OFF,electrical/clothing,12,6,41
12:06:42,65.2,20.7,85,10,400,OFF,electrical/clothing,12,6,42
12:06:43,65.2,20.7,86,9,403,OFF,electrical/clothing,12,6,43
12:06:44,65.2,20.7,86,9,407,OFF,electrical/clothing,12,6,44
12:06:45,65.2,20.7,86,7,400,OFF,electrical/clothing,12,6,45
12:06:46,65.2,20.7,86,12,400,OFF,electrical/clothing,12,6,46
12:06:47,65.2,20.7,86,6,400,OFF,electrical/clothing,12,6,47
12:06:48,65.2,20.7,86,3,400,OFF,electrical/clothing,12,6,48
12:06:49,65.2,20.7,86,5,401,OFF,electrical/clothing,12,6,49
12:06:50,65.2,20.7,86,8,400,OFF,electrical/clothing,12,6,50
12:06:52,65.2,20.7,86,11,401,OFF,electrical/clothing,12,6,52
12:06:53,65.2,20.7,86,10,400,OFF,electrical/clothing,12,6,53
12:06:54,65.2,20.7,86,7,400,OFF,electrical/clothing,12,6,54
12:06:55,65.2,20.7,86,5,400,OFF,electrical/clothing,12,6,55
12:06:56,65.3,20.7,86,2,400,OFF,electrical/clothing,12,6,56
12:06:57,65.3,20.7,86,2,400,OFF,electrical/clothing,12,6,57
12:06:58,65.3,20.7,86,3,400,OFF,electrical/clothing,12,6,58
12:06:59,65.3,20.7,86,11,400,OFF,electrical/clothing,12,6,59
12:07:00,65.3,20.7,86,1,400,OFF,electrical/clothing,12,7,0
12:07:01,65.3,20.7,86,3,400,OFF,electrical/clothing,12,7,1
12:07:02,65.3,20.7,86,6,401,OFF,electrical/clothing,12,7,2
12:07:03,65.3,20.7,85,2,400,OFF,electrical/clothing,12,7,3
12:07:04,65.3,20.7,86,0,400,OFF,electrical/clothing,12,7,4
12:07:05,65.3,20.7,86,2,400,OFF,electrical/clothing,12,7,5
12:07:06,65.3,20.7,86,4,400,OFF,electrical/clothing,12,7,6
12:07:07,65.3,20.7,86,1,400,OFF,electrical/clothing,12,7,7
12:07:08,65.3,20.7,86,6,412,OFF,electrical/clothing,12,7,8
12:07:09,65.3,20.7,86,7,400,OFF,electrical/clothing,12,7,9
12:07:10,65.3,20.7,85,7,400,OFF,electrical/clothing,12,7,10
12:07:11,65.3,20.7,86,6,405,OFF,electrical/clothing,12,7,11
12:07:12,65.2,20.6,86,1,400,OFF,electrical/clothing,12,7,12
12:07:13,65.2,20.6,86,9,404,OFF,electrical/clothing,12,7,13
12:07:14,65.3,20.7,85,7,400,OFF,electrical/clothing,12,7,14
12:07:15,65.3,20.7,86,6,400,OFF,electrical/clothing,12,7,15
12:07:16,65.3,20.7,86,6,400,OFF,electrical/clothing,12,7,16
12:07:17,65.3,20.7,86,0,400,OFF,electrical/clothing,12,7,17
12:07:18,65.3,20.7,86,3,400,OFF,electrical/clothing,12,7,18
12:07:19,65.3,20.7,86,0,400,OFF,electrical/clothing,12,7,19
12:07:20,65.3,20.7,86,2,400,OFF,electrical/clothing,12,7,20
12:07:21,65.3,20.7,86,4,402,OFF,electrical/clothing,12,7,21
12:07:22,65.3,20.7,86,9,400,OFF,electrical/clothing,12,7,22
12:07:23,65.3,20.7,86,3,400,OFF,electrical/clothing,12,7,23
12:07:24,65.2,20.7,85,1,400,OFF,electrical/clothing,12,7,24
12:07:25,65.2,20.7,86,3,400,OFF,electrical/clothing,12,7,25
12:07:26,65.2,20.7,86,9,400,OFF,electrical/clothing,12,7,26
12:07:27,65.2,20.7,86,5,400,OFF,electrical/clothing,12,7,27
12:07:28,65.2,20.6,86,2,400,OFF,electrical/clothing,12,7,28
12:07:29,65.2,20.6,86,4,401,OFF,electrical/clothing,12,7,29
12:07:30,65.2,20.7,86,4,400,OFF,electrical/clothing,12,7,30
12:07:31,65.2,20.7,86,4,400,OFF,electrical/clothing,12,7,31
12:07:32,65.3,20.7,86,2,400,OFF,electrical/clothing,12,7,32
12:07:33,65.3,20.7,86,4,400,OFF,electrical/clothing,12,7,33
12:07:34,65.3,20.7,86,1,400,OFF,electrical/clothing,12,7,34
12:07:35,65.2,20.6,86,6,400,OFF,electrical/clothing,12,7,35
12:07:36,65.2,20.6,86,3,400,OFF,electrical/clothing,12,7,36
12:07:37,65.2,20.6,86,0,403,OFF,electrical/clothing,12,7,37
12:07:38,65.2,20.6,86,5,400,OFF,electrical/clothing,12,7,38
12:07:39,65.3,20.7,86,0,400,OFF,electrical/clothing,12,7,39
12:07:40,65.3,20.7,86,13,407,OFF,electrical/clothing,12,7,40
12:07:41,65.2,20.6,86,6,400,OFF,electrical/clothing,12,7,41
12:07:42,65.2,20.6,86,8,400,OFF,electrical/clothing,12,7,42
12:07:43,65.2,20.6,86,10,400,OFF,electrical/clothing,12,7,43
12:07:44,65.2,20.6,86,7,400,OFF,electrical/clothing,12,7,44
12:07:45,65.2,20.6,86,6,403,OFF,electrical/clothing,12,7,45
12:07:46,65.2,20.6,86,5,403,OFF,electrical/clothing,12,7,46
12:07:47,65.2,20.6,86,5,400,OFF,electrical/clothing,12,7,47
12:07:48,65.2,20.6,86,12,407,OFF,electrical/clothing,12,7,48
12:07:49,65.2,20.6,86,13,405,OFF,electrical/clothing,12,7,49
12:07:50,65.2,20.6,86,10,403,OFF,electrical/clothing,12,7,50
12:07:51,65.3,20.7,86,9,400,OFF,electrical/clothing,12,7,51
12:07:52,65.3,20.7,86,13,400,OFF,electrical/clothing,12,7,52
12:07:53,65.3,20.6,86,10,400,OFF,electrical/clothing,12,7,53
12:07:54,65.3,20.6,86,8,400,OFF,electrical/clothing,12,7,54
12:07:55,65.2,20.6,86,6,403,OFF,electrical/clothing,12,7,55
12:07:56,65.2,20.6,86,11,400,OFF,electrical/clothing,12,7,56
12:07:57,65.3,20.6,86,8,404,OFF,electrical/clothing,12,7,57
12:07:58,65.3,20.6,86,10,400,OFF,electrical/clothing,12,7,58
12:07:59,65.3,20.6,86,9,402,OFF,electrical/clothing,12,7,59
12:08:00,65.3,20.6,86,9,400,OFF,electrical/clothing,12,8,0
12:08:01,65.3,20.6,86,8,400,OFF,electrical/clothing,12,8,1
12:08:02,65.3,20.6,86,14,403,OFF,electrical/clothing,12,8,2
12:08:03,65.3,20.6,86,11,402,OFF,electrical/clothing,12,8,3
12:08:04,65.3,20.6,86,7,400,OFF,electrical/clothing,12,8,4
12:08:05,65.3,20.6,86,9,404,OFF,electrical/clothing,12,8,5
12:08:06,65.3,20.6,86,13,400,OFF,electrical/clothing,12,8,6
12:08:07,65.3,20.6,87,9,402,OFF,electrical/clothing,12,8,7
12:08:08,65.3,20.6,87,11,400,OFF,electrical/clothing,12,8,8
12:08:09,65.3,20.6,86,10,405,OFF,electrical/clothing,12,8,9
12:08:10,65.3,20.6,87,11,405,OFF,electrical/clothing,12,8,10
