Humidity,Temperature,MQ139,TVOC,eCO2,Detector,Status,Cause
39.2,22.1,72,131,432,0,1,electrical/clothing
39.2,22.1,72,134,439,0,1,electrical/clothing
39.2,22.1,72,129,432,0,1,electrical/clothing
39.2,22.1,72,132,430,0,1,electrical/clothing
39.2,22.1,72,128,425,0,1,electrical/clothing
39.2,22.1,72,128,434,0,1,electrical/clothing
39.2,22.1,72,130,438,0,1,electrical/clothing
39.2,22.1,73,135,433,0,1,electrical/clothing
39.2,22.1,72,132,435,0,1,electrical/clothing
39.2,22.1,73,131,434,0,1,electrical/clothing
39.2,22.1,72,132,433,0,1,electrical/clothing
39.2,22.1,72,135,437,0,1,electrical/clothing
39.2,22.1,72,139,444,0,1,electrical/clothing
39.2,22.1,72,139,436,0,1,electrical/clothing
39.1,22.1,72,140,443,0,1,electrical/clothing
39.2,22.1,73,131,433,0,1,electrical/clothing
39.2,22.1,72,137,432,0,1,electrical/clothing
39.2,22.1,72,136,432,0,1,electrical/clothing
39.2,22.1,72,136,436,0,1,electrical/clothing
39.2,22.1,72,135,433,0,1,electrical/clothing
39.2,22.1,72,135,435,0,1,electrical/clothing
39.2,22.1,72,134,431,0,1,electrical/clothing
39.2,22.1,72,139,438,0,1,electrical/clothing
39.2,22.1,72,130,435,0,1,electrical/clothing
39.2,22.1,72,136,444,0,1,electrical/clothing
39.2,22.1,72,137,436,0,1,electrical/clothing
39.2,22.1,72,131,434,0,1,electrical/clothing
39.2,22.1,72,140,437,0,1,electrical/clothing
39.2,22.1,72,140,439,0,1,electrical/clothing
39.2,22.1,72,139,432,0,1,electrical/clothing
39.2,22.1,73,142,435,0,1,electrical/clothing
39.2,22.1,72,136,439,0,1,electrical/clothing
39.2,22.1,72,136,429,0,1,electrical/clothing
39.2,22.1,72,139,438,0,1,electrical/clothing
39.2,22.1,72,136,435,0,1,electrical/clothing
39.2,22.1,72,139,445,0,1,electrical/clothing
39.2,22.1,72,140,439,0,1,electrical/clothing
39.2,22.1,73,144,444,0,1,electrical/clothing
39.2,22.1,72,143,434,0,1,electrical/clothing
39.2,22.1,72,137,434,0,1,electrical/clothing
39.2,22.1,72,139,431,0,1,electrical/clothing
39.2,22.1,72,137,432,0,1,electrical/clothing
39.2,22.1,72,141,433,0,1,electrical/clothing
39.2,22.1,72,144,435,0,1,electrical/clothing
39.2,22.1,72,134,425,0,1,electrical/clothing
39.2,22.1,72,142,428,0,1,electrical/clothing
39.2,22.1,72,144,436,0,1,electrical/clothing
39.2,22.1,73,131,430,0,1,electrical/clothing
39.2,22.1,73,138,435,0,1,electrical/clothing
39.2,22.1,72,138,433,0,1,electrical/clothing
39.2,22.1,72,139,426,0,1,electrical/clothing
39.2,22.1,72,135,427,0,1,electrical/clothing
39.2,22.1,72,135,425,0,1,electrical/clothing
39.2,22.1,72,134,425,0,1,electrical/clothing
39.2,22.1,72,132,433,0,1,electrical/clothing
39.2,22.1,72,138,433,0,1,electrical/clothing
39.2,22.1,72,134,427,0,1,electrical/clothing
39.2,22.1,73,144,430,0,1,electrical/clothing
39.2,22.1,72,138,426,0,1,electrical/clothing
39.2,22.1,73,134,427,0,1,electrical/clothing
39.2,22.1,73,139,431,0,1,electrical/clothing
39.2,22.1,72,134,432,0,1,electrical/clothing
39.2,22.1,72,135,426,0,1,electrical/clothing
39.2,22.1,73,139,426,0,1,electrical/clothing
39.2,22.1,73,140,428,0,1,electrical/clothing
39.2,22.1,73,139,431,0,1,electrical/clothing
39.2,22.1,72,139,432,0,1,electrical/clothing
39.2,22.1,73,140,428,0,1,electrical/clothing
39.2,22.1,72,137,433,0,1,electrical/clothing
39.2,22.1,73,138,432,0,1,electrical/clothing
39.3,22.1,72,139,426,0,1,electrical/clothing
39.3,22.1,72,137,430,0,1,electrical/clothing
39.3,22.1,73,142,428,0,1,electrical/clothing
39.3,22.1,73,138,425,0,1,electrical/clothing
39.3,22.1,73,143,428,0,1,electrical/clothing
39.3,22.1,72,144,431,0,1,electrical/clothing
39.3,22.1,72,144,437,0,1,electrical/clothing
39.3,22.1,73,144,441,0,1,electrical/clothing
39.3,22.1,72,148,434,0,1,electrical/clothing
39.3,22.1,72,139,433,0,1,electrical/clothing
39.3,22.1,72,139,427,0,1,electrical/clothing
39.3,22.1,72,148,430,0,1,electrical/clothing
39.3,22.1,72,142,426,0,1,electrical/clothing
39.3,22.1,72,142,434,0,1,electrical/clothing
39.3,22.1,72,145,421,0,1,electrical/clothing
39.3,22.1,72,141,422,0,1,electrical/clothing
39.3,22.1,72,138,429,0,1,electrical/clothing
39.3,22.1,72,139,431,0,1,electrical/clothing
39.2,22.1,72,142,429,0,1,electrical/clothing
39.3,22.1,72,140,427,0,1,electrical/clothing
39.3,22.1,72,140,426,0,1,electrical/clothing
39.3,22.1,72,137,421,0,1,electrical/clothing
39.3,22.1,72,138,429,0,1,electrical/clothing
39.3,22.1,73,134,431,0,1,electrical/clothing
39.4,22.1,72,143,434,0,1,electrical/clothing
39.5,22.1,73,139,435,0,1,electrical/clothing
39.6,22.1,73,144,439,0,1,electrical/clothing
39.7,22.1,73,143,448,0,1,electrical/clothing
39.8,22.1,73,143,444,0,1,electrical/clothing
39.8,22.1,74,149,451,0,1,electrical/clothing
39.8,22.1,73,149,445,0,1,electrical/clothing
39.9,22.1,74,152,446,0,1,electrical/clothing
39.9,22.1,74,149,449,0,1,electrical/clothing
40.0,22.1,74,149,454,0,1,electrical/clothing
40.0,22.1,74,148,449,0,1,electrical/clothing
40.0,22.1,74,152,451,0,1,electrical/clothing
40.0,22.1,74,155,455,0,1,electrical/clothing
40.0,22.1,74,156,457,0,1,electrical/clothing
40.0,22.1,74,164,455,0,1,electrical/clothing
40.0,22.1,74,158,457,0,1,electrical/clothing
40.0,22.1,74,157,460,0,1,electrical/clothing
40.0,22.1,74,153,460,0,1,electrical/clothing
40.1,22.1,74,161,460,0,1,electrical/clothing
40.1,22.1,74,161,456,0,1,electrical/clothing
40.2,22.1,75,159,453,0,1,electrical/clothing
40.2,22.1,74,157,458,0,1,electrical/clothing
40.2,22.1,74,159,457,0,1,electrical/clothing
40.2,22.1,74,162,458,0,1,electrical/clothing
40.2,22.1,74,165,461,0,1,electrical/clothing
40.2,22.1,74,156,450,0,1,electrical/clothing
40.2,22.1,74,166,457,0,1,electrical/clothing
40.3,22.1,74,166,465,0,1,electrical/clothing
40.3,22.1,74,164,467,0,1,electrical/clothing
40.3,22.1,75,160,459,0,1,electrical/clothing
40.3,22.1,75,163,467,0,1,electrical/clothing
40.4,22.1,74,166,470,0,1,electrical/clothing
40.4,22.1,75,165,459,0,1,electrical/clothing
40.4,22.0,74,168,471,0,1,electrical/clothing
40.5,22.1,74,169,474,0,1,electrical/clothing
40.5,22.1,75,167,468,0,1,electrical/clothing
40.5,22.1,75,169,461,0,1,electrical/clothing
40.5,22.1,74,164,463,0,1,electrical/clothing
40.4,22.0,75,167,464,0,1,electrical/clothing
40.4,22.0,74,172,472,0,1,electrical/clothing
40.5,22.1,75,168,464,0,1,electrical/clothing
40.5,22.1,74,173,460,0,1,electrical/clothing
40.5,22.0,74,178,467,0,1,electrical/clothing
40.5,22.0,74,173,465,0,1,electrical/clothing
40.6,22.0,75,171,462,0,1,electrical/clothing
40.6,22.0,75,169,459,0,1,electrical/clothing
40.5,22.0,75,174,467,0,1,electrical/clothing
40.5,22.0,75,179,475,0,1,electrical/clothing
40.5,22.0,75,179,469,0,1,electrical/clothing
40.6,22.0,75,181,466,0,1,electrical/clothing
40.6,22.0,75,180,475,0,1,electrical/clothing
40.6,22.0,75,174,471,0,1,electrical/clothing
40.7,22.0,74,178,467,0,1,electrical/clothing
40.7,22.0,74,174,466,0,1,electrical/clothing
40.7,22.0,75,180,458,0,1,electrical/clothing
40.7,22.0,74,171,452,0,1,electrical/clothing
40.7,22.0,75,177,459,0,1,electrical/clothing
40.6,22.0,75,175,462,0,1,electrical/clothing
40.6,22.0,75,177,466,0,1,electrical/clothing
40.6,22.0,75,179,468,0,1,electrical/clothing
40.7,22.0,74,183,465,0,1,electrical/clothing
40.7,22.0,75,174,449,0,1,electrical/clothing
40.7,22.0,74,179,469,0,1,electrical/clothing
40.8,22.0,75,177,459,0,1,electrical/clothing
40.8,22.0,75,178,465,0,1,electrical/clothing
40.8,22.0,75,177,466,0,1,electrical/clothing
40.8,22.0,76,182,471,0,1,electrical/clothing
40.9,22.0,75,182,468,0,1,electrical/clothing
40.9,22.0,75,178,465,0,1,electrical/clothing
40.9,22.0,75,184,470,0,1,electrical/clothing
41.0,22.0,75,180,466,0,1,electrical/clothing
41.0,22.0,75,176,461,0,1,electrical/clothing
41.0,22.0,75,179,468,0,1,electrical/clothing
41.0,22.0,75,177,467,0,1,electrical/clothing
41.0,22.0,75,178,471,0,1,electrical/clothing
41.0,22.0,75,181,470,0,1,electrical/clothing
41.0,22.0,75,176,471,0,1,electrical/clothing
41.0,22.0,75,187,472,0,1,electrical/clothing
41.0,22.0,75,183,466,0,1,electrical/clothing
41.0,22.0,75,178,467,0,1,electrical/clothing
40.9,22.0,75,180,467,0,1,electrical/clothing
41.0,22.0,75,181,463,0,1,electrical/clothing
41.0,22.0,75,176,458,0,1,electrical/clothing
41.0,22.0,75,178,461,0,1,electrical/clothing
40.9,22.0,76,177,462,0,1,electrical/clothing
40.9,22.0,75,182,471,0,1,electrical/clothing
40.9,21.9,75,179,469,0,1,electrical/clothing
41.0,22.0,75,181,467,0,1,electrical/clothing
41.0,21.9,75,175,465,0,1,electrical/clothing
41.1,22.0,75,181,467,0,1,electrical/clothing
41.1,21.9,76,178,468,0,1,electrical/clothing
41.1,21.9,75,173,451,0,1,electrical/clothing
41.1,22.0,76,171,455,0,1,electrical/clothing
41.1,21.9,75,172,463,0,1,electrical/clothing
41.0,21.9,76,178,461,0,1,electrical/clothing
41.0,21.9,76,178,462,0,1,electrical/clothing
41.0,21.9,76,175,467,0,1,electrical/clothing
41.1,22.0,75,180,465,0,1,electrical/clothing
41.0,21.9,75,171,450,0,1,electrical/clothing
41.1,21.9,75,179,455,0,1,electrical/clothing
41.1,21.9,76,171,453,0,1,electrical/clothing
41.0,21.9,75,182,462,0,1,electrical/clothing
41.0,21.9,75,180,455,0,1,electrical/clothing
41.0,21.9,75,176,453,0,1,electrical/clothing
41.0,21.9,76,176,458,0,1,electrical/clothing
41.1,21.9,76,175,454,0,1,electrical/clothing
41.1,21.9,76,180,458,0,1,electrical/clothing
41.1,21.9,75,176,456,0,1,electrical/clothing
41.2,21.9,76,174,447,0,1,electrical/clothing
41.2,21.9,76,171,455,0,1,electrical/clothing
41.2,21.9,75,177,458,0,1,electrical/clothing
41.2,21.9,76,178,463,0,1,electrical/clothing
41.2,21.9,76,178,461,0,1,electrical/clothing
41.3,21.9,76,181,455,0,1,electrical/clothing
41.4,21.9,76,176,458,0,1,electrical/clothing
41.4,21.9,76,174,455,0,1,electrical/clothing
41.5,21.9,75,175,457,0,1,electrical/clothing
41.5,21.9,76,173,448,0,1,electrical/clothing
41.5,21.9,76,174,441,0,1,electrical/clothing
41.4,21.9,76,170,442,0,1,electrical/clothing
41.4,21.9,75,167,438,0,1,electrical/clothing
41.3,21.9,75,165,435,0,1,electrical/clothing
41.2,21.9,75,168,441,0,1,electrical/clothing
41.2,21.9,75,170,436,0,1,electrical/clothing
41.2,21.9,75,166,438,0,1,electrical/clothing
41.2,22.0,75,162,428,0,1,electrical/clothing
41.2,22.0,75,159,433,0,1,electrical/clothing
41.1,21.9,75,160,435,0,1,electrical/clothing
41.1,21.9,75,163,435,0,1,electrical/clothing
41.1,21.9,76,161,428,0,1,electrical/clothing
41.1,22.0,75,161,429,0,1,electrical/clothing
41.1,21.9,76,157,432,0,1,electrical/clothing
41.1,22.0,76,161,441,0,1,electrical/clothing
41.2,22.0,76,161,441,0,1,electrical/clothing
41.3,22.0,75,162,438,0,1,electrical/clothing
41.3,22.0,76,162,444,0,1,electrical/clothing
41.3,22.0,76,162,435,0,1,electrical/clothing
41.3,22.0,76,157,434,0,1,electrical/clothing
41.4,22.0,76,161,440,0,1,electrical/clothing
41.4,22.0,76,159,437,0,1,electrical/clothing
41.5,22.0,76,158,437,0,1,electrical/clothing
41.6,22.0,77,158,440,0,1,electrical/clothing
41.6,22.0,76,158,445,0,1,electrical/clothing
41.6,22.0,76,156,432,0,1,electrical/clothing
41.6,22.0,76,155,431,0,1,electrical/clothing
41.6,22.0,76,157,433,0,1,electrical/clothing
41.6,22.0,76,153,434,0,1,electrical/clothing
41.5,22.0,76,159,437,0,1,electrical/clothing
41.5,22.0,76,157,431,0,1,electrical/clothing
41.5,22.0,76,154,438,0,1,electrical/clothing
41.5,22.0,77,153,428,0,1,electrical/clothing
41.5,22.0,76,153,427,0,1,electrical/clothing
41.5,22.0,76,152,436,0,1,electrical/clothing
41.5,22.0,76,153,433,0,1,electrical/clothing
41.5,22.0,76,158,435,0,1,electrical/clothing
41.5,22.0,76,154,431,0,1,electrical/clothing
41.5,22.0,76,152,435,0,1,electrical/clothing
41.5,22.0,76,149,410,0,1,electrical/clothing
41.5,22.0,76,146,401,0,1,electrical/clothing
41.5,22.0,76,142,400,0,1,electrical/clothing
41.4,22.0,76,139,400,0,1,electrical/clothing
41.3,22.0,76,135,400,0,1,electrical/clothing
41.3,22.0,76,135,413,0,1,electrical/clothing
41.2,22.0,76,141,406,0,1,electrical/clothing
41.2,22.0,76,138,410,0,1,electrical/clothing
41.2,22.0,76,136,411,0,1,electrical/clothing
41.2,22.0,76,142,413,0,1,electrical/clothing
41.2,22.0,76,135,407,0,1,electrical/clothing
41.3,22.0,76,137,408,0,1,electrical/clothing
41.3,22.0,76,141,412,0,1,electrical/clothing
41.3,22.0,76,140,413,0,1,electrical/clothing
41.3,22.0,76,142,409,0,1,electrical/clothing
41.3,22.0,76,139,411,0,1,electrical/clothing
41.3,22.0,76,135,406,0,1,electrical/clothing
41.3,22.0,76,141,412,0,1,electrical/clothing
41.4,22.0,76,138,413,0,1,electrical/clothing
41.3,22.0,76,135,412,0,1,electrical/clothing
41.3,22.0,76,143,422,0,1,electrical/clothing
41.3,22.0,76,139,413,0,1,electrical/clothing
41.3,22.0,76,137,407,0,1,electrical/clothing
41.3,22.0,76,139,409,0,1,electrical/clothing
41.3,22.0,76,135,411,0,1,electrical/clothing
41.3,22.0,76,139,411,0,1,electrical/clothing
41.3,22.0,75,146,422,0,1,electrical/clothing
41.3,22.0,75,142,415,0,1,electrical/clothing
41.3,22.0,75,137,416,0,1,electrical/clothing
41.3,22.0,75,145,415,0,1,electrical/clothing
41.2,22.0,75,143,411,0,1,electrical/clothing
41.2,22.0,75,143,416,0,1,electrical/clothing
41.1,22.0,76,143,412,0,1,electrical/clothing
41.1,22.0,76,142,412,0,1,electrical/clothing
41.1,22.0,75,139,407,0,1,electrical/clothing
41.0,22.0,76,142,417,0,1,electrical/clothing
41.0,22.0,76,140,411,0,1,electrical/clothing
41.1,22.1,76,144,415,0,1,electrical/clothing
40.9,22.0,76,143,408,0,1,electrical/clothing
40.9,22.0,75,141,412,0,1,electrical/clothing
40.9,22.0,75,146,410,0,1,electrical/clothing
40.8,22.0,76,148,416,0,1,electrical/clothing
40.8,22.0,75,146,407,0,1,electrical/clothing
40.8,22.0,76,145,408,0,1,electrical/clothing
40.8,22.0,75,146,412,0,1,electrical/clothing
40.9,22.1,76,145,411,0,1,electrical/clothing
40.8,22.0,76,144,409,0,1,electrical/clothing
40.9,22.1,76,146,404,0,1,electrical/clothing
40.9,22.1,76,147,414,0,1,electrical/clothing
40.8,22.0,76,148,413,0,1,electrical/clothing
40.8,22.0,76,152,422,0,1,electrical/clothing
40.8,22.0,76,148,420,0,1,electrical/clothing
40.8,22.0,76,153,419,0,1,electrical/clothing
40.8,22.0,76,152,419,0,1,electrical/clothing
40.9,22.1,76,149,412,0,1,electrical/clothing
40.8,22.0,76,154,414,0,1,electrical/clothing
40.8,22.0,76,148,412,0,1,electrical/clothing
40.8,22.0,76,152,425,0,1,electrical/clothing
40.8,22.0,76,155,421,0,1,electrical/clothing
40.8,22.0,76,154,421,0,1,electrical/clothing
40.8,22.0,76,159,422,0,1,electrical/clothing
40.8,22.0,76,155,410,0,1,electrical/clothing
40.8,22.0,76,154,417,0,1,electrical/clothing
40.8,22.0,76,156,417,0,1,electrical/clothing
40.8,22.0,76,160,422,0,1,electrical/clothing
40.9,22.0,76,155,419,0,1,electrical/clothing
40.9,22.0,76,162,420,0,1,electrical/clothing
40.9,22.0,76,167,424,0,1,electrical/clothing
40.9,22.0,76,162,420,0,1,electrical/clothing
40.9,22.0,76,160,417,0,1,electrical/clothing
40.9,22.0,76,156,411,0,1,electrical/clothing
40.9,22.0,76,160,427,0,1,electrical/clothing
40.9,22.0,77,168,432,0,1,electrical/clothing
40.9,22.0,77,164,424,0,1,electrical/clothing
40.9,22.0,76,165,433,0,1,electrical/clothing
40.9,22.0,76,170,429,0,1,electrical/clothing
40.9,22.0,76,168,432,0,1,electrical/clothing
40.9,22.0,76,172,422,0,1,electrical/clothing
40.9,22.0,76,179,450,0,1,electrical/clothing
40.9,22.0,76,176,449,0,1,electrical/clothing
40.9,22.0,77,189,469,0,1,electrical/clothing
40.9,22.0,77,195,480,0,1,electrical/clothing
40.9,22.0,77,209,506,0,1,electrical/clothing
40.9,22.0,77,221,510,0,1,electrical/clothing
40.9,22.0,77,223,500,0,1,electrical/clothing
40.9,22.0,78,227,491,0,1,electrical/clothing
40.9,22.0,77,228,495,0,1,electrical/clothing
40.9,22.0,78,232,502,0,1,electrical/clothing
40.9,22.0,77,235,500,0,1,electrical/clothing
41.0,22.0,78,235,488,0,1,electrical/clothing
41.0,22.0,77,239,489,0,1,electrical/clothing
41.0,22.0,78,231,481,0,1,electrical/clothing
41.0,22.0,78,230,480,0,1,electrical/clothing
40.9,22.0,77,230,474,0,1,electrical/clothing
40.9,22.0,77,230,474,0,1,electrical/clothing
40.9,22.0,78,226,471,0,1,electrical/clothing
40.9,22.0,77,227,475,0,1,electrical/clothing
40.9,22.0,77,226,476,0,1,electrical/clothing
40.9,22.0,77,225,470,0,1,electrical/clothing
41.0,22.0,78,223,476,0,1,electrical/clothing
41.0,22.0,77,227,468,0,1,electrical/clothing
41.0,22.0,77,228,467,0,1,electrical/clothing
41.0,22.0,77,226,466,0,1,electrical/clothing
41.0,22.0,78,227,466,0,1,electrical/clothing
41.0,22.0,78,226,472,0,1,electrical/clothing
41.0,22.0,78,231,480,0,1,electrical/clothing
41.0,22.0,78,234,491,0,1,electrical/clothing
41.0,22.0,78,236,489,0,1,electrical/clothing
41.0,22.0,78,234,481,0,1,electrical/clothing
41.0,22.0,78,233,472,0,1,electrical/clothing
40.9,22.0,78,230,468,0,1,electrical/clothing
40.9,22.0,78,241,491,0,1,electrical/clothing
41.0,22.0,79,237,498,0,1,electrical/clothing
40.9,22.0,78,245,496,0,1,electrical/clothing
40.9,22.0,78,241,490,0,1,electrical/clothing
40.9,22.0,78,244,497,0,1,electrical/clothing
40.9,22.0,78,246,491,0,1,electrical/clothing
40.9,22.0,78,246,489,0,1,electrical/clothing
40.9,22.0,79,250,498,0,1,electrical/clothing
40.9,22.0,78,245,481,0,1,electrical/clothing
40.9,22.0,78,242,475,0,1,electrical/clothing
40.9,22.0,78,245,488,0,1,electrical/clothing
41.0,22.0,78,241,489,0,1,electrical/clothing
40.9,22.0,78,244,489,0,1,electrical/clothing
40.9,22.0,78,243,489,0,1,electrical/clothing
40.9,22.0,78,251,484,0,1,electrical/clothing
40.9,22.0,78,243,474,0,1,electrical/clothing
40.9,22.0,78,242,476,0,1,electrical/clothing
41.0,22.0,78,240,478,0,1,electrical/clothing
41.0,22.0,78,241,467,0,1,electrical/clothing
41.0,22.0,78,237,474,0,1,electrical/clothing
41.0,22.0,78,237,466,0,1,electrical/clothing
41.0,22.0,78,235,466,0,1,electrical/clothing
41.0,22.0,78,238,467,0,1,electrical/clothing
41.0,22.0,77,241,474,0,1,electrical/clothing
41.0,22.0,78,241,480,0,1,electrical/clothing
41.0,22.0,78,240,478,0,1,electrical/clothing
41.0,22.0,78,246,483,0,1,electrical/clothing
41.0,22.0,78,241,480,0,1,electrical/clothing
40.9,22.0,78,239,477,0,1,electrical/clothing
40.9,22.0,78,245,485,0,1,electrical/clothing
40.9,22.0,78,249,484,0,1,electrical/clothing
40.9,22.0,78,245,482,0,1,electrical/clothing
40.9,22.0,78,246,491,0,1,electrical/clothing
40.9,22.0,78,253,500,0,1,electrical/clothing
41.0,22.0,78,252,504,0,1,electrical/clothing
41.0,22.0,78,251,494,0,1,electrical/clothing
41.0,22.0,78,259,509,0,1,electrical/clothing
41.0,22.0,78,276,508,0,1,electrical/clothing
41.0,22.1,78,265,510,0,1,electrical/clothing
41.0,22.1,78,281,511,0,1,electrical/clothing
41.0,22.0,78,286,524,0,1,electrical/clothing
40.9,22.0,79,289,523,0,1,electrical/clothing
40.9,22.0,79,307,537,0,1,electrical/clothing
40.9,22.0,79,316,546,0,1,electrical/clothing
40.9,22.0,79,312,542,0,1,electrical/clothing
40.9,22.0,79,327,545,0,1,electrical/clothing
40.9,22.0,79,330,539,0,1,electrical/clothing
40.9,22.0,79,340,549,0,1,electrical/clothing
40.9,22.0,79,341,553,0,1,electrical/clothing
40.9,22.0,79,364,561,0,1,electrical/clothing
40.9,22.0,80,355,570,0,1,electrical/clothing
40.9,22.0,80,365,563,0,1,electrical/clothing
41.0,22.1,80,365,577,0,1,electrical/clothing
41.0,22.0,80,385,579,0,1,electrical/clothing
41.0,22.1,80,375,574,0,1,electrical/clothing
41.0,22.1,80,388,576,0,1,electrical/clothing
41.0,22.1,80,395,577,0,1,electrical/clothing
40.9,22.0,80,395,569,0,1,electrical/clothing
40.9,22.0,80,395,573,0,1,electrical/clothing
40.9,22.0,80,393,570,0,1,electrical/clothing
40.9,22.0,80,401,573,0,1,electrical/clothing
40.9,22.0,80,404,585,0,1,electrical/clothing
40.9,22.0,80,413,591,0,1,electrical/clothing
40.9,22.0,80,410,596,0,1,electrical/clothing
40.9,22.0,81,425,607,0,1,electrical/clothing
41.0,22.1,80,415,596,0,1,electrical/clothing
40.9,22.0,81,436,610,0,1,electrical/clothing
40.9,22.0,81,445,626,0,1,electrical/clothing
41.0,22.1,81,456,629,0,1,electrical/clothing
41.0,22.1,82,461,623,0,1,electrical/clothing
41.0,22.1,81,475,616,0,1,electrical/clothing
41.0,22.1,81,469,618,0,1,electrical/clothing
40.9,22.0,81,467,619,0,1,electrical/clothing
40.9,22.0,82,476,618,0,1,electrical/clothing
41.0,22.1,82,476,625,0,1,electrical/clothing
41.0,22.1,81,485,624,0,1,electrical/clothing
41.0,22.1,81,476,612,0,1,electrical/clothing
40.9,22.1,81,480,630,0,1,electrical/clothing
40.9,22.0,81,500,637,0,1,electrical/clothing
40.9,22.1,82,493,633,0,1,electrical/clothing
40.9,22.1,81,497,637,0,1,electrical/clothing
40.9,22.1,81,507,658,0,1,electrical/clothing
40.9,22.1,82,515,638,0,1,electrical/clothing
40.9,22.1,82,519,637,0,1,electrical/clothing
40.9,22.1,82,509,645,0,1,electrical/clothing
40.9,22.1,81,516,633,0,1,electrical/clothing
40.9,22.1,81,513,629,0,1,electrical/clothing
40.9,22.1,82,517,644,0,1,electrical/clothing
40.9,22.1,82,523,644,0,1,electrical/clothing
40.9,22.1,82,521,630,0,1,electrical/clothing
40.9,22.1,82,530,653,0,1,electrical/clothing
40.9,22.1,83,542,692,0,1,electrical/clothing
